Date,Price,Returns
2013-01-01,132.63540649414062,
2013-01-02,131.17803955078125,-0.01098776700641968
2013-01-03,134.70974731445312,0.026923010709461792
2013-01-04,134.77288818359375,0.0004687178945799175
2013-01-07,134.57371520996094,-0.0014778415474890894
2013-01-08,134.4522705078125,-0.0009024399895548596
2013-01-09,133.2280731201172,-0.009105070394658576
2013-01-10,136.55088806152344,0.024940801616266217
2013-01-11,134.56399536132812,-0.014550565934804527
2013-01-14,135.42385864257812,0.006389995176206753
2013-01-15,136.6091766357422,0.008752652634809843
2013-01-16,134.6417236328125,-0.014402055933444013
2013-01-17,134.30653381347656,-0.002489494417421856
2013-01-18,133.2475128173828,-0.00788510406771803
2013-01-21,135.1809539794922,0.014510148228876751
2013-01-22,135.00607299804688,-0.0012936806280553492
2013-01-23,132.00999450683594,-0.022192175690157856
2013-01-24,130.1999969482422,-0.013711064570190667
2013-01-25,130.76499938964844,0.004339496579488067
2013-01-28,130.0500030517578,-0.005467795979259726
2013-01-29,129.52499389648438,-0.004036979184571687
2013-01-30,130.50999450683594,0.007604714586118888
2013-01-31,129.1750030517578,-0.010229036175525952
2013-02-01,129.61500549316406,0.0034062506755270228
2013-02-04,129.25,-0.0028160743563238055
2013-02-05,128.02999877929688,-0.0094390810112428
2013-02-06,127.98500061035156,-0.00035146582343470456
2013-02-07,126.16000366210938,-0.014259459620571957
2013-02-08,125.09500122070312,-0.008441680488997294
2013-02-11,124.48500061035156,-0.004876298848067839
2013-02-12,124.19499969482422,-0.0023296052866246253
2013-02-13,125.94000244140625,0.014050507273802637
2013-02-14,129.19500732421875,0.025845679051236248
2013-02-15,128.92999267578125,-0.002051276236801014
2013-02-18,127.80999755859375,-0.008686846977521645
2013-02-19,127.0999984741211,-0.005555113825482683
2013-02-20,128.50999450683594,0.01109359598459747
2013-02-21,126.4800033569336,-0.01579636788323391
2013-02-22,123.90499877929688,-0.020358985683846864
2013-02-25,128.66000366210938,0.03837621508138067
2013-02-26,127.93499755859375,-0.005635054273895879
2013-02-27,131.11000061035156,0.02481731435765777
2013-02-28,128.13499450683594,-0.022690916708612563
2013-03-01,128.22999572753906,0.0007414151073152908
2013-03-04,125.72000122070312,-0.019574160418511788
2013-03-05,127.16000366210938,0.011454044125232654
2013-03-06,124.83000183105469,-0.018323386001513398
2013-03-07,125.83000183105469,0.00801089469944416
2013-03-08,128.47500610351562,0.021020458030448497
2013-03-11,127.88500213623047,-0.0045923638003937395
2013-03-12,126.23500061035156,-0.012902228551564088
2013-03-13,125.26000213623047,-0.007723677818409547
2013-03-14,126.6449966430664,0.011056957394345535
2013-03-15,129.89999389648438,0.025701743769568575
2013-03-18,128.34500122070312,-0.011970690907194381
2013-03-19,125.3499984741211,-0.023335562102896446
2013-03-20,124.91000366210938,-0.003510130174453563
2013-03-21,123.6050033569336,-0.010447524352860449
2013-03-22,120.97000122070312,-0.021317924555378953
2013-03-25,117.43000030517578,-0.02926346102178512
2013-03-26,113.6500015258789,-0.03218937894467733
2013-03-28,114.80999755859375,0.010206740142020276
2013-04-01,117.30999755859375,0.02177510716106501
2013-04-02,118.25499725341797,0.008055576800708897
2013-04-03,120.69000244140625,0.020591139863376018
2013-04-04,119.51499938964844,-0.009735711558447102
2013-04-05,117.27999877929688,-0.018700586719369916
2013-04-08,117.26000213623047,-0.00017050343856195305
2013-04-09,113.69499969482422,-0.030402544571545342
2013-04-10,112.375,-0.011610006582235877
2013-04-11,111.06999969482422,-0.011612905941497442
2013-04-12,111.94999694824219,0.007922906778030425
